cycle, psrc, pmppt
166.0000,1.0000
167.0000,1.0000
168.0000,1.0000
169.0000,1.0000
170.0000,1.0000
171.0000,1.0000
172.0000,1.0000
173.0000,1.0000
174.0000,1.0000
175.0000,1.0000
176.0000,1.0000
177.0000,1.0000
178.0000,1.0000
179.0000,1.0000
180.0000,1.0000
181.0000,1.0000
182.0000,1.0000
183.0000,1.0000
184.0000,1.0000
185.0000,1.0000
186.0000,1.0000
187.0000,1.0000
188.0000,1.0000
189.0000,1.0000
190.0000,1.0000
191.0000,1.0000
192.0000,1.0000
193.0000,1.0000
194.0000,1.0000
195.0000,1.0000
196.0000,1.0000
197.0000,1.0000
198.0000,1.0000
199.0000,1.0000
200.0000,1.0000
0.0000,1.0000
1.0000,1.0000
2.0000,1.0000
3.0000,1.0000
4.0000,1.0000
5.0000,1.0000
6.0000,1.0000
7.0000,1.0000
8.0000,1.0000
9.0000,1.0000
10.0000,1.0000
11.0000,1.0000
12.0000,1.0000
13.0000,1.0000
14.0000,1.0000
15.0000,1.0000
16.0000,1.0000
17.0000,1.0000
18.0000,1.0000
19.0000,1.0000
20.0000,1.0000
21.0000,1.0000
22.0000,1.0000
23.0000,1.0000
24.0000,1.0000
25.0000,1.0000
26.0000,1.0000
27.0000,1.0000
28.0000,1.0000
29.0000,1.0000
30.0000,1.0000
31.0000,1.0000
32.0000,1.0000
33.0000,1.0000
34.0000,1.0000
35.0000,1.0000
36.0000,1.0000
37.0000,1.0000
38.0000,1.0000
39.0000,1.0000
40.0000,1.0000
41.0000,1.0000
42.0000,1.0000
43.0000,1.0000
44.0000,1.0000
45.0000,1.0000
46.0000,1.0000
47.0000,1.0000
48.0000,1.0000
49.0000,1.0000
50.0000,1.0000
51.0000,1.0000
52.0000,1.0000
53.0000,1.0000
54.0000,1.0000
55.0000,1.0000
56.0000,1.0000
57.0000,1.0000
58.0000,1.0000
59.0000,1.0000
60.0000,1.0000
61.0000,1.0000
62.0000,1.0000
63.0000,1.0000
64.0000,1.0000
65.0000,1.0000
66.0000,1.0000
67.0000,1.0000
68.0000,1.0000
69.0000,1.0000
70.0000,1.0000
71.0000,1.0000
72.0000,1.0000
73.0000,1.0000
74.0000,1.0000
75.0000,1.0000
76.0000,1.0000
77.0000,1.0000
78.0000,1.0000
79.0000,1.0000
80.0000,1.0000
81.0000,1.0000
82.0000,1.0000
83.0000,1.0000
84.0000,1.0000
85.0000,1.0000
86.0000,1.0000
87.0000,1.0000
88.0000,1.0000
89.0000,1.0000
90.0000,1.0000
91.0000,1.0000
92.0000,1.0000
93.0000,1.0000
94.0000,1.0000
95.0000,1.0000
96.0000,1.0000
97.0000,1.0000
98.0000,1.0000
99.0000,1.0000
100.0000,1.0000
101.0000,1.0000
102.0000,1.0000
103.0000,1.0000
104.0000,1.0000
105.0000,1.0000
106.0000,1.0000
107.0000,1.0000
108.0000,1.0000
109.0000,1.0000
110.0000,1.0000
111.0000,1.0000
112.0000,1.0000
113.0000,1.0000
114.0000,1.0000
115.0000,1.0000
116.0000,1.0000
117.0000,1.0000
118.0000,1.0000
119.0000,1.0000
120.0000,1.0000
121.0000,1.0000
122.0000,1.0000
123.0000,1.0000
124.0000,1.0000
125.0000,1.0000
126.0000,1.0000
127.0000,1.0000
128.0000,1.0000
129.0000,1.0000
130.0000,1.0000
131.0000,1.0000
132.0000,1.0000
133.0000,1.0000
134.0000,1.0000
135.0000,1.0000
136.0000,1.0000
137.0000,1.0000
138.0000,1.0000
139.0000,1.0000
140.0000,1.0000
141.0000,1.0000
142.0000,1.0000
143.0000,1.0000
144.0000,1.0000
145.0000,1.0000
146.0000,1.0000
147.0000,1.0000
148.0000,1.0000
149.0000,1.0000
150.0000,1.0000
151.0000,1.0000
152.0000,1.0000
153.0000,1.0000
154.0000,1.0000
155.0000,1.0000
156.0000,1.0000
157.0000,1.0000
158.0000,1.0000
159.0000,1.0000
160.0000,1.0000
161.0000,1.0000
162.0000,1.0000
163.0000,1.0000
164.0000,1.0000
165.0000,1.0000
166.0000,1.0000
167.0000,1.0000
168.0000,1.0000
169.0000,1.0000
170.0000,1.0000
171.0000,1.0000
172.0000,1.0000
173.0000,1.0000
174.0000,1.0000
175.0000,1.0000
176.0000,1.0000
177.0000,1.0000
178.0000,1.0000
179.0000,1.0000
180.0000,1.0000
181.0000,1.0000
182.0000,1.0000
183.0000,1.0000
184.0000,1.0000
185.0000,1.0000
186.0000,1.0000
187.0000,1.0000
188.0000,1.0000
189.0000,1.0000
190.0000,1.0000
191.0000,1.0000
192.0000,1.0000
193.0000,1.0000
194.0000,1.0000
195.0000,1.0000
196.0000,1.0000
197.0000,1.0000
198.0000,1.0000
199.0000,1.0000
200.0000,1.0000
0.0000,0.0000
1.0000,0.0000
2.0000,0.0000
3.0000,0.0000
4.0000,0.0000
5.0000,0.0000
6.0000,0.0000
7.0000,0.0000
8.0000,0.0000
9.0000,0.0000
10.0000,0.0000
11.0000,0.0000
12.0000,0.0000
13.0000,0.0000
14.0000,0.0000
15.0000,0.0000
16.0000,0.0000
17.0000,0.0000
18.0000,0.0000
19.0000,0.0000
20.0000,0.0000
21.0000,0.0000
22.0000,0.0000
23.0000,0.0000
24.0000,0.0000
25.0000,0.0385
26.0000,0.0741
27.0000,0.0714
28.0000,0.1034
29.0000,0.1000
30.0000,0.1290
31.0000,0.1250
32.0000,0.1515
33.0000,0.1471
34.0000,0.1714
35.0000,0.1667
36.0000,0.1892
37.0000,0.1842
38.0000,0.2051
39.0000,0.2000
40.0000,0.2195
41.0000,0.2143
42.0000,0.2326
43.0000,0.2273
44.0000,0.2444
45.0000,0.2391
46.0000,0.2553
47.0000,0.2500
48.0000,0.2653
49.0000,0.2600
50.0000,0.2745
51.0000,0.2692
52.0000,0.2830
53.0000,0.2778
54.0000,0.2909
55.0000,0.2857
56.0000,0.2982
57.0000,0.2931
58.0000,0.3051
59.0000,0.3000
60.0000,0.3115
61.0000,0.3065
62.0000,0.3175
63.0000,0.3125
64.0000,0.3231
65.0000,0.3182
66.0000,0.3284
67.0000,0.3235
68.0000,0.3333
69.0000,0.3286
70.0000,0.3380
71.0000,0.3333
72.0000,0.3425
73.0000,0.3378
74.0000,0.3467
75.0000,0.3421
76.0000,0.3506
77.0000,0.3462
78.0000,0.3544
79.0000,0.3500
80.0000,0.3580
81.0000,0.3537
82.0000,0.3614
83.0000,0.3571
84.0000,0.3647
85.0000,0.3605
86.0000,0.3678
87.0000,0.3636
88.0000,0.3708
89.0000,0.3667
90.0000,0.3736
91.0000,0.3696
92.0000,0.3763
93.0000,0.3723
94.0000,0.3789
95.0000,0.3750
96.0000,0.3814
97.0000,0.3776
98.0000,0.3838
99.0000,0.3800
100.0000,0.3861
101.0000,0.3824
102.0000,0.3883
103.0000,0.3846
104.0000,0.3905
105.0000,0.3868
106.0000,0.3925
107.0000,0.3889
108.0000,0.3945
109.0000,0.3909
110.0000,0.3964
111.0000,0.3929
112.0000,0.3982
113.0000,0.3947
114.0000,0.4000
115.0000,0.3966
116.0000,0.4017
117.0000,0.3983
118.0000,0.4034
119.0000,0.4000
120.0000,0.4050
121.0000,0.4016
122.0000,0.4065
123.0000,0.4032
124.0000,0.4080
125.0000,0.4048
126.0000,0.4094
127.0000,0.4062
128.0000,0.4109
129.0000,0.4077
130.0000,0.4122
131.0000,0.4091
132.0000,0.4135
133.0000,0.4104
134.0000,0.4148
135.0000,0.4118
136.0000,0.4161
137.0000,0.4130
138.0000,0.4173
139.0000,0.4143
140.0000,0.4184
141.0000,0.4155
142.0000,0.4196
143.0000,0.4167
144.0000,0.4207
145.0000,0.4178
146.0000,0.4218
147.0000,0.4189
148.0000,0.4228
149.0000,0.4200
150.0000,0.4238
151.0000,0.4211
152.0000,0.4248
153.0000,0.4221
154.0000,0.4258
155.0000,0.4231
156.0000,0.4268
157.0000,0.4241
158.0000,0.4277
159.0000,0.4250
160.0000,0.4286
161.0000,0.4259
162.0000,0.4294
163.0000,0.4268
164.0000,0.4303
165.0000,0.4277
166.0000,0.4311
167.0000,0.4286
168.0000,0.4320
169.0000,0.4294
170.0000,0.4327
171.0000,0.4302
172.0000,0.4335
173.0000,0.4310
174.0000,0.4343
175.0000,0.4318
176.0000,0.4350
177.0000,0.4326
178.0000,0.4358
179.0000,0.4333
180.0000,0.4365
181.0000,0.4341
182.0000,0.4372
183.0000,0.4348
184.0000,0.4378
185.0000,0.4355
186.0000,0.4385
187.0000,0.4362
188.0000,0.4392
189.0000,0.4368
190.0000,0.4398
191.0000,0.4375
192.0000,0.4404
193.0000,0.4381
194.0000,0.4410
195.0000,0.4388
196.0000,0.4416
197.0000,0.4394
198.0000,0.4422
199.0000,0.4400
200.0000,0.4428
